"simulation_run_id","model_class_label","innovation_rate","pop_richness","ssize_25","expected_25","sd_25","ssize_50","expected_50","sd_50"
"urn:uuid:bf8a0f9e-68f3-42f3-885d-f3ef0ce80543","pureneutral","1.39603180633","19","9","4.579314899582212","1.628369170121707","13","5.549811893103714","1.8928470433362485"
"urn:uuid:678eacc9-7055-4e83-8ccc-0964ded6dbf4","pureneutral","0.559137719491","6","3","2.7278569896678997","1.2096223899279919","5","3.1262185390376933","1.3619573050491258"
"urn:uuid:678eacc9-7055-4e83-8ccc-0964ded6dbf4","pureneutral","0.559137719491","12","9","2.7278569896678997","1.2096223899279919","10","3.1262185390376933","1.3619573050491258"
"urn:uuid:678eacc9-7055-4e83-8ccc-0964ded6dbf4","pureneutral","0.559137719491","11","7","2.7278569896678997","1.2096223899279919","9","3.1262185390376933","1.3619573050491258"
"urn:uuid:678eacc9-7055-4e83-8ccc-0964ded6dbf4","pureneutral","0.559137719491","11","7","2.7278569896678997","1.2096223899279919","9","3.1262185390376933","1.3619573050491258"
"urn:uuid:fc2cb655-cc9e-4999-b785-e879a030ffe7","pureneutral","1.53366669346","17","11","4.835324875226262","1.6716145163924507","13","5.897273575661786","1.951744583954749"
"urn:uuid:fc2cb655-cc9e-4999-b785-e879a030ffe7","pureneutral","1.53366669346","17","11","4.835324875226262","1.6716145163924507","13","5.897273575661786","1.951744583954749"
"urn:uuid:fc2cb655-cc9e-4999-b785-e879a030ffe7","pureneutral","1.53366669346","14","8","4.835324875226262","1.6716145163924507","12","5.897273575661786","1.951744583954749"
"urn:uuid:fc2cb655-cc9e-4999-b785-e879a030ffe7","pureneutral","1.53366669346","18","7","4.835324875226262","1.6716145163924507","11","5.897273575661786","1.951744583954749"
"urn:uuid:7b046305-6904-4211-87e1-f7e1d20a12a3","pureneutral","3.80962931321","28","12","8.025796402495228","2.0504558068231318","17","10.501676326347626","2.5350177282494872"
"urn:uuid:7b046305-6904-4211-87e1-f7e1d20a12a3","pureneutral","3.80962931321","34","15","8.025796402495228","2.0504558068231318","21","10.501676326347626","2.5350177282494872"
"urn:uuid:7b046305-6904-4211-87e1-f7e1d20a12a3","pureneutral","3.80962931321","28","12","8.025796402495228","2.0504558068231318","17","10.501676326347626","2.5350177282494872"
"urn:uuid:7b046305-6904-4211-87e1-f7e1d20a12a3","pureneutral","3.80962931321","34","15","8.025796402495228","2.0504558068231318","24","10.501676326347626","2.5350177282494872"
"urn:uuid:41d82454-0726-471f-9a54-3e6a1120c1ce","pureneutral","3.34285536371","39","17","7.488658246659824","2.003256981021775","31","9.688842505311001","2.452042680309083"
"urn:uuid:41d82454-0726-471f-9a54-3e6a1120c1ce","pureneutral","3.34285536371","37","20","7.488658246659824","2.003256981021775","27","9.688842505311001","2.452042680309083"
"urn:uuid:41d82454-0726-471f-9a54-3e6a1120c1ce","pureneutral","3.34285536371","27","15","7.488658246659824","2.003256981021775","19","9.688842505311001","2.452042680309083"
"urn:uuid:41d82454-0726-471f-9a54-3e6a1120c1ce","pureneutral","3.34285536371","29","21","7.488658246659824","2.003256981021775","22","9.688842505311001","2.452042680309083"
"urn:uuid:6248cbde-6541-437b-8075-7b89f6d3eae5","pureneutral","2.05139962616","22","13","5.713855865014043","1.802565141059326","14","7.113425390666865","2.1371426280445474"
"urn:uuid:6248cbde-6541-437b-8075-7b89f6d3eae5","pureneutral","2.05139962616","19","13","5.713855865014043","1.802565141059326","18","7.113425390666865","2.1371426280445474"
"urn:uuid:6248cbde-6541-437b-8075-7b89f6d3eae5","pureneutral","2.05139962616","21","11","5.713855865014043","1.802565141059326","15","7.113425390666865","2.1371426280445474"
"urn:uuid:6248cbde-6541-437b-8075-7b89f6d3eae5","pureneutral","2.05139962616","16","9","5.713855865014043","1.802565141059326","14","7.113425390666865","2.1371426280445474"
"urn:uuid:f19d9f7d-d367-4382-8f26-b8b3c17f4206","pureneutral","4.54058862197","35","13","8.785085774997611","2.107916375167507","27","11.679103573744214","2.64402028402336"
"urn:uuid:f19d9f7d-d367-4382-8f26-b8b3c17f4206","pureneutral","4.54058862197","39","18","8.785085774997611","2.107916375167507","27","11.679103573744214","2.64402028402336"
"urn:uuid:f19d9f7d-d367-4382-8f26-b8b3c17f4206","pureneutral","4.54058862197","37","17","8.785085774997611","2.107916375167507","25","11.679103573744214","2.64402028402336"
"urn:uuid:f19d9f7d-d367-4382-8f26-b8b3c17f4206","pureneutral","4.54058862197","34","16","8.785085774997611","2.107916375167507","23","11.679103573744214","2.64402028402336"
"urn:uuid:e9315b1c-52d9-49ba-9997-a13ec59705bc","pureneutral","4.27748575227","33","16","8.522187776517985","2.089203770560132","26","11.267562975375151","2.6073345195899003"
"urn:uuid:e9315b1c-52d9-49ba-9997-a13ec59705bc","pureneutral","4.27748575227","36","17","8.522187776517985","2.089203770560132","28","11.267562975375151","2.6073345195899003"
"urn:uuid:e9315b1c-52d9-49ba-9997-a13ec59705bc","pureneutral","4.27748575227","29","12","8.522187776517985","2.089203770560132","20","11.267562975375151","2.6073345195899003"
"urn:uuid:e9315b1c-52d9-49ba-9997-a13ec59705bc","pureneutral","4.27748575227","37","17","8.522187776517985","2.089203770560132","25","11.267562975375151","2.6073345195899003"
"urn:uuid:5e0d61f5-72ac-4837-8567-44d484495fe9","pureneutral","4.79936038061","34","18","9.033315698326279","2.124469868106795","21","12.071540120705842","2.677665601092605"
"urn:uuid:5e0d61f5-72ac-4837-8567-44d484495fe9","pureneutral","4.79936038061","34","15","9.033315698326279","2.124469868106795","24","12.071540120705842","2.677665601092605"
"urn:uuid:5e0d61f5-72ac-4837-8567-44d484495fe9","pureneutral","4.79936038061","37","16","9.033315698326279","2.124469868106795","27","12.071540120705842","2.677665601092605"
"urn:uuid:5e0d61f5-72ac-4837-8567-44d484495fe9","pureneutral","4.79936038061","25","10","9.033315698326279","2.124469868106795","19","12.071540120705842","2.677665601092605"
"urn:uuid:5ac0cd1d-42a2-4acc-9cbf-e6dec38c4dd5","pureneutral","4.29962909493","35","17","8.5447425498309","2.090857491828828","23","11.302707512231095","2.6105249695309123"
"urn:uuid:5ac0cd1d-42a2-4acc-9cbf-e6dec38c4dd5","pureneutral","4.29962909493","35","17","8.5447425498309","2.090857491828828","24","11.302707512231095","2.6105249695309123"
"urn:uuid:5ac0cd1d-42a2-4acc-9cbf-e6dec38c4dd5","pureneutral","4.29962909493","35","17","8.5447425498309","2.090857491828828","23","11.302707512231095","2.6105249695309123"
"urn:uuid:5ac0cd1d-42a2-4acc-9cbf-e6dec38c4dd5","pureneutral","4.29962909493","32","16","8.5447425498309","2.090857491828828","21","11.302707512231095","2.6105249695309123"
"urn:uuid:00f47a21-a6ed-4621-9235-a2d10ba6a967","pureneutral","2.64238692617","32","18","6.587295095556968","1.9106375033535477","22","8.360364741250597","2.300668289942255"
"urn:uuid:00f47a21-a6ed-4621-9235-a2d10ba6a967","pureneutral","2.64238692617","34","16","6.587295095556968","1.9106375033535477","27","8.360364741250597","2.300668289942255"
"urn:uuid:00f47a21-a6ed-4621-9235-a2d10ba6a967","pureneutral","2.64238692617","25","14","6.587295095556968","1.9106375033535477","19","8.360364741250597","2.300668289942255"
"urn:uuid:00f47a21-a6ed-4621-9235-a2d10ba6a967","pureneutral","2.64238692617","17","11","6.587295095556968","1.9106375033535477","13","8.360364741250597","2.300668289942255"
"urn:uuid:f7abf2a9-5a50-46cd-8e00-27a2c485503d","pureneutral","4.70652325115","37","18","8.945392481713705","2.1187290464739243","27","11.932105505943978","2.6658574766481853"
"urn:uuid:f7abf2a9-5a50-46cd-8e00-27a2c485503d","pureneutral","4.70652325115","38","14","8.945392481713705","2.1187290464739243","24","11.932105505943978","2.6658574766481853"
"urn:uuid:f7abf2a9-5a50-46cd-8e00-27a2c485503d","pureneutral","4.70652325115","39","15","8.945392481713705","2.1187290464739243","28","11.932105505943978","2.6658574766481853"
"urn:uuid:f7abf2a9-5a50-46cd-8e00-27a2c485503d","pureneutral","4.70652325115","29","16","8.945392481713705","2.1187290464739243","18","11.932105505943978","2.6658574766481853"
"urn:uuid:2b394b13-9076-489d-81a0-6b1cc5b733a5","pureneutral","3.8137663286","43","19","8.03036044233598","2.0508329392941222","30","10.508652990589482","2.5357012990297036"
"urn:uuid:2b394b13-9076-489d-81a0-6b1cc5b733a5","pureneutral","3.8137663286","25","10","8.03036044233598","2.0508329392941222","20","10.508652990589482","2.5357012990297036"
"urn:uuid:2b394b13-9076-489d-81a0-6b1cc5b733a5","pureneutral","3.8137663286","34","11","8.03036044233598","2.0508329392941222","26","10.508652990589482","2.5357012990297036"
"urn:uuid:2b394b13-9076-489d-81a0-6b1cc5b733a5","pureneutral","3.8137663286","28","11","8.03036044233598","2.0508329392941222","17","10.508652990589482","2.5357012990297036"
"urn:uuid:0f6a5bfa-5a79-4995-949d-595ecccedfa6","pureneutral","4.94147927997","40","21","9.16554814016829","2.1328533505139107","28","12.282147436769144","2.6952013666071273"
"urn:uuid:0f6a5bfa-5a79-4995-949d-595ecccedfa6","pureneutral","4.94147927997","31","17","9.16554814016829","2.1328533505139107","24","12.282147436769144","2.6952013666071273"
"urn:uuid:0f6a5bfa-5a79-4995-949d-595ecccedfa6","pureneutral","4.94147927997","34","18","9.16554814016829","2.1328533505139107","22","12.282147436769144","2.6952013666071273"
"urn:uuid:0f6a5bfa-5a79-4995-949d-595ecccedfa6","pureneutral","4.94147927997","30","15","9.16554814016829","2.1328533505139107","21","12.282147436769144","2.6952013666071273"
"urn:uuid:6ca80bf2-98b1-4c3b-b452-8e9ea865c958","pureneutral","4.81372069052","37","17","9.046805650008562","2.125338871480439","23","12.092975755332418","2.679466792277155"
"urn:uuid:6ca80bf2-98b1-4c3b-b452-8e9ea865c958","pureneutral","4.81372069052","36","15","9.046805650008562","2.125338871480439","27","12.092975755332418","2.679466792277155"
"urn:uuid:6ca80bf2-98b1-4c3b-b452-8e9ea865c958","pureneutral","4.81372069052","33","16","9.046805650008562","2.125338871480439","24","12.092975755332418","2.679466792277155"
"urn:uuid:6ca80bf2-98b1-4c3b-b452-8e9ea865c958","pureneutral","4.81372069052","46","18","9.046805650008562","2.125338871480439","32","12.092975755332418","2.679466792277155"
"urn:uuid:ad8cdc1c-6341-4b76-9c75-040ffc6ccafe","pureneutral","3.89140296345","33","16","8.115408631428716","2.0577886910440273","20","10.638878254167643","2.5483748746397525"
"urn:uuid:ad8cdc1c-6341-4b76-9c75-040ffc6ccafe","pureneutral","3.89140296345","25","12","8.115408631428716","2.0577886910440273","19","10.638878254167643","2.5483748746397525"
"urn:uuid:ad8cdc1c-6341-4b76-9c75-040ffc6ccafe","pureneutral","3.89140296345","31","11","8.115408631428716","2.0577886910440273","23","10.638878254167643","2.5483748746397525"
"urn:uuid:ad8cdc1c-6341-4b76-9c75-040ffc6ccafe","pureneutral","3.89140296345","32","19","8.115408631428716","2.0577886910440273","26","10.638878254167643","2.5483748746397525"
"urn:uuid:9c990127-92ee-4587-9004-14d973dd413b","pureneutral","4.75292808037","40","19","8.989496280241895","2.1216254403729438","30","12.00198857091068","2.6717955104834825"
"urn:uuid:9c990127-92ee-4587-9004-14d973dd413b","pureneutral","4.75292808037","37","18","8.989496280241895","2.1216254403729438","26","12.00198857091068","2.6717955104834825"
"urn:uuid:9c990127-92ee-4587-9004-14d973dd413b","pureneutral","4.75292808037","32","15","8.989496280241895","2.1216254403729438","27","12.00198857091068","2.6717955104834825"
"urn:uuid:9c990127-92ee-4587-9004-14d973dd413b","pureneutral","4.75292808037","32","16","8.989496280241895","2.1216254403729438","25","12.00198857091068","2.6717955104834825"
"urn:uuid:c1566ce1-4ca1-4946-acc9-c7823bd341dd","pureneutral","1.75655639024","21","14","5.228707888297167","1.733361755097109","16","6.437229974828868","2.037721240095323"
"urn:uuid:c1566ce1-4ca1-4946-acc9-c7823bd341dd","pureneutral","1.75655639024","16","9","5.228707888297167","1.733361755097109","15","6.437229974828868","2.037721240095323"
"urn:uuid:c1566ce1-4ca1-4946-acc9-c7823bd341dd","pureneutral","1.75655639024","21","14","5.228707888297167","1.733361755097109","17","6.437229974828868","2.037721240095323"
"urn:uuid:c1566ce1-4ca1-4946-acc9-c7823bd341dd","pureneutral","1.75655639024","17","10","5.228707888297167","1.733361755097109","14","6.437229974828868","2.037721240095323"
"urn:uuid:81636480-e99f-469c-a041-ddc4ec6a058a","pureneutral","4.24480556626","30","15","8.488752173746501","2.0867354286503295","25","11.215519842239932","2.602589922395925"
"urn:uuid:81636480-e99f-469c-a041-ddc4ec6a058a","pureneutral","4.24480556626","35","17","8.488752173746501","2.0867354286503295","25","11.215519842239932","2.602589922395925"
"urn:uuid:81636480-e99f-469c-a041-ddc4ec6a058a","pureneutral","4.24480556626","29","16","8.488752173746501","2.0867354286503295","23","11.215519842239932","2.602589922395925"
"urn:uuid:81636480-e99f-469c-a041-ddc4ec6a058a","pureneutral","4.24480556626","34","18","8.488752173746501","2.0867354286503295","25","11.215519842239932","2.602589922395925"
"urn:uuid:31a0258c-0362-423a-9104-7603c4682afa","pureneutral","2.48047217459","19","11","6.359611160317628","1.884333820289165","16","8.031577874948105","2.259772649857594"
"urn:uuid:31a0258c-0362-423a-9104-7603c4682afa","pureneutral","2.48047217459","26","16","6.359611160317628","1.884333820289165","17","8.031577874948105","2.259772649857594"
"urn:uuid:31a0258c-0362-423a-9104-7603c4682afa","pureneutral","2.48047217459","27","10","6.359611160317628","1.884333820289165","21","8.031577874948105","2.259772649857594"
"urn:uuid:31a0258c-0362-423a-9104-7603c4682afa","pureneutral","2.48047217459","25","14","6.359611160317628","1.884333820289165","19","8.031577874948105","2.259772649857594"
"urn:uuid:a7fb4e62-7611-453a-8ed8-6c6c16f38c0c","pureneutral","3.96410126872","31","18","8.194027675230807","2.064098013363288","26","10.75963094602513","2.559982477118133"
"urn:uuid:a7fb4e62-7611-453a-8ed8-6c6c16f38c0c","pureneutral","3.96410126872","31","17","8.194027675230807","2.064098013363288","23","10.75963094602513","2.559982477118133"
"urn:uuid:a7fb4e62-7611-453a-8ed8-6c6c16f38c0c","pureneutral","3.96410126872","27","12","8.194027675230807","2.064098013363288","18","10.75963094602513","2.559982477118133"
"urn:uuid:a7fb4e62-7611-453a-8ed8-6c6c16f38c0c","pureneutral","3.96410126872","29","15","8.194027675230807","2.064098013363288","24","10.75963094602513","2.559982477118133"
